label,lm_0,lm_1,lm_2,lm_3,lm_4,lm_5,lm_6,lm_7,lm_8,lm_9,lm_10,lm_11,lm_12,lm_13,lm_14,lm_15,lm_16,lm_17,lm_18,lm_19,lm_20,lm_21,lm_22,lm_23,lm_24,lm_25,lm_26,lm_27,lm_28,lm_29,lm_30,lm_31,lm_32,lm_33,lm_34,lm_35,lm_36,lm_37,lm_38,lm_39,lm_40,lm_41,lm_42,lm_43,lm_44,lm_45,lm_46,lm_47,lm_48,lm_49,lm_50,lm_51,lm_52,lm_53,lm_54,lm_55,lm_56,lm_57,lm_58,lm_59,lm_60,lm_61,lm_62
0,0.39338189363479614,0.85895836353302,6.467244020313956e-07,0.4660627245903015,0.8261193037033081,-0.033218178898096085,0.5289538502693176,0.7658219337463379,-0.051167286932468414,0.5841286182403564,0.7262578010559082,-0.06771034747362137,0.6347461342811584,0.7103517651557922,-0.08433814346790314,0.469966322183609,0.6205642819404602,-0.026057766750454903,0.5017735362052917,0.537238359451294,-0.04790588095784187,0.5222746133804321,0.48385071754455566,-0.0676434114575386,0.540518581867218,0.4357362687587738,-0.08248157054185867,0.4213436245918274,0.6010211110115051,-0.027814242988824844,0.4289938509464264,0.4935031533241272,-0.045129336416721344,0.4393305778503418,0.42783087491989136,-0.06097952648997307,0.45043662190437317,0.37164580821990967,-0.07317638397216797,0.3758530616760254,0.6081929802894592,-0.034212876111269,0.3763260841369629,0.5070782899856567,-0.05341551825404167,0.38616421818733215,0.44308435916900635,-0.06831108778715134,0.39901259541511536,0.38395461440086365,-0.0786370262503624,0.334058940410614,0.6377021074295044,-0.04410894960165024,0.31261926889419556,0.5644993782043457,-0.06286872923374176,0.3026832938194275,0.5139813423156738,-0.07143203169107437,0.2984086871147156,0.462983638048172,-0.07684747874736786
0,0.3987906873226166,0.8626829981803894,6.489610200333118e-07,0.4732963740825653,0.8326416015625,-0.030594542622566223,0.5379723906517029,0.7769359350204468,-0.04696803539991379,0.5924814343452454,0.7425185441970825,-0.06255761533975601,0.6403282880783081,0.729462206363678,-0.07826271653175354,0.48019298911094666,0.6273985505104065,-0.022350899875164032,0.516069233417511,0.5453930497169495,-0.04347779601812363,0.5393894910812378,0.4943047761917114,-0.06302355229854584,0.5608471035957336,0.4484555125236511,-0.0775909572839737,0.43317359685897827,0.6057512760162354,-0.02484915219247341,0.4447384178638458,0.5001579523086548,-0.040944311767816544,0.4571966230869293,0.4352099299430847,-0.05678227171301842,0.47070348262786865,0.3804069459438324,-0.06923099607229233,0.3887411952018738,0.6102063059806824,-0.03188752382993698,0.3927385210990906,0.5087791085243225,-0.04962076246738434,0.40488317608833313,0.44613420963287354,-0.06440480053424835,0.4201493561267853,0.3893069624900818,-0.07493530213832855,0.3472961485385895,0.6372879147529602,-0.04230430722236633,0.3271118402481079,0.563508927822113,-0.05970684066414833,0.31897789239883423,0.511879563331604,-0.06798958778381348,0.31690990924835205,0.46086373925209045,-0.07341213524341583
0,0.3988601863384247,0.8615858554840088,6.878216254335712e-07,0.47026917338371277,0.8393700122833252,-0.035310208797454834,0.5350847244262695,0.7918500304222107,-0.05503880977630615,0.5915800333023071,0.7663488388061523,-0.07289313524961472,0.6449310779571533,0.7694712281227112,-0.09085915982723236,0.4943368136882782,0.6440565586090088,-0.02942507714033127,0.5345840454101562,0.5680068731307983,-0.05270611122250557,0.5609230995178223,0.5177587270736694,-0.07339724153280258,0.5846410393714905,0.47291630506515503,-0.0886954516172409,0.44915100932121277,0.6155210137367249,-0.029792016372084618,0.46967047452926636,0.5125535726547241,-0.047748830169439316,0.4848938286304474,0.44873183965682983,-0.06382942199707031,0.5006771087646484,0.3931834399700165,-0.07623446732759476,0.4039955735206604,0.6135351061820984,-0.03476552665233612,0.4149092137813568,0.5146028399467468,-0.0533381812274456,0.4280532896518707,0.4529852271080017,-0.06798084825277328,0.4441722333431244,0.39618441462516785,-0.07833611965179443,0.3589620590209961,0.6344519853591919,-0.043447211384773254,0.3438163995742798,0.5601837635040283,-0.060563523322343826,0.3384785056114197,0.5092014074325562,-0.06853348761796951,0.33891868591308594,0.45775890350341797,-0.07381407916545868
0,0.393801748752594,0.863041341304779,7.15568774012354e-07,0.464011013507843,0.8425329327583313,-0.03545600548386574,0.5254531502723694,0.7940097451210022,-0.055931635200977325,0.5822712779045105,0.7653542160987854,-0.0746866762638092,0.6376017332077026,0.7690033912658691,-0.09360267221927643,0.4905183017253876,0.6440290212631226,-0.031191445887088776,0.5321817398071289,0.566956639289856,-0.055651091039180756,0.5582023859024048,0.5157058238983154,-0.07659631222486496,0.5810417532920837,0.4700634479522705,-0.09226711094379425,0.4445827007293701,0.6154444813728333,-0.03263656422495842,0.46468985080718994,0.5108488202095032,-0.05292833596467972,0.48043158650398254,0.44542431831359863,-0.06962880492210388,0.49573156237602234,0.3874981999397278,-0.08197994530200958,0.39819422364234924,0.6149781346321106,-0.03871460631489754,0.4071860611438751,0.5135589838027954,-0.05966662988066673,0.4193495810031891,0.44849252700805664,-0.07523660361766815,0.4344237446784973,0.3884104788303375,-0.08577616512775421,0.3523978590965271,0.6385703682899475,-0.04838170111179352,0.3358595073223114,0.5644842982292175,-0.06781180948019028,0.33016565442085266,0.5130786895751953,-0.07685580104589462,0.33037489652633667,0.46064063906669617,-0.0825430303812027
0,0.39468497037887573,0.867642343044281,6.923399951119791e-07,0.46679994463920593,0.8322561979293823,-0.0314946174621582,0.5315722823143005,0.7647637128829956,-0.048582740128040314,0.5895671844482422,0.7207005620002747,-0.06471807509660721,0.6453873515129089,0.7097358703613281,-0.08103107661008835,0.4745310842990875,0.6304098963737488,-0.02284322679042816,0.5103143453598022,0.548537015914917,-0.04531950503587723,0.5352733135223389,0.49640771746635437,-0.06603287905454636,0.5584313869476318,0.4503858685493469,-0.08140990138053894,0.42807021737098694,0.6071354746818542,-0.02533690258860588,0.44071003794670105,0.5006601810455322,-0.042896077036857605,0.45615020394325256,0.4343053698539734,-0.059032607823610306,0.472464382648468,0.3780737817287445,-0.07113360613584518,0.3832566738128662,0.610057532787323,-0.032514121383428574,0.3854760527610779,0.5068662762641907,-0.051239486783742905,0.39724045991897583,0.44419771432876587,-0.06558074802160263,0.41318169236183167,0.387851744890213,-0.07546135038137436,0.3407478630542755,0.6370186805725098,-0.043146178126335144,0.31949108839035034,0.5637199878692627,-0.06061189994215965,0.3125418424606323,0.5130739212036133,-0.06841497868299484,0.31253528594970703,0.46312975883483887,-0.07339457422494888
0,0.411968857049942,0.8543698191642761,6.209112370925141e-07,0.4741703271865845,0.8069821000099182,-0.023599063977599144,0.5234591364860535,0.7332487106323242,-0.038717418909072876,0.5663278102874756,0.6839603185653687,-0.054521795362234116,0.6078569889068604,0.654212474822998,-0.07120408862829208,0.45321595668792725,0.6069165468215942,-0.020191390067338943,0.47701436281204224,0.5253580808639526,-0.047028571367263794,0.4987042248249054,0.474692702293396,-0.07043108344078064,0.5212332606315613,0.42998582124710083,-0.08686155825853348,0.41042155027389526,0.597975492477417,-0.028390804305672646,0.4108112156391144,0.4932645559310913,-0.05026593804359436,0.42640358209609985,0.42639589309692383,-0.06847482919692993,0.44458627700805664,0.36940479278564453,-0.0816260427236557,0.37323322892189026,0.6153153777122498,-0.041049640625715256,0.36424633860588074,0.5162666440010071,-0.06392882764339447,0.3766532838344574,0.4499181807041168,-0.07954946160316467,0.3938903212547302,0.38982048630714417,-0.08970155566930771,0.3410568833351135,0.6539146900177002,-0.05640281364321709,0.3167349100112915,0.5819515585899353,-0.07733126729726791,0.3121388256549835,0.5299887657165527,-0.08637691289186478,0.3155568242073059,0.47865816950798035,-0.09206099063158035
0,0.4140435457229614,0.8517873883247375,5.717365638702177e-07,0.4733431935310364,0.8017594218254089,-0.018076378852128983,0.5116509199142456,0.716251790523529,-0.028025168925523758,0.5382115244865417,0.6555268168449402,-0.03864959999918938,0.5655760765075684,0.6109268665313721,-0.050415683537721634,0.44341346621513367,0.6092351078987122,-0.017934314906597137,0.47102615237236023,0.5326434969902039,-0.04405532032251358,0.495546817779541,0.4856141209602356,-0.06598830223083496,0.5199282169342041,0.4452027678489685,-0.08120285719633102,0.39964619278907776,0.6024445295333862,-0.026868397369980812,0.4070552587509155,0.5071338415145874,-0.048511747270822525,0.42903727293014526,0.44885268807411194,-0.0647137463092804,0.45271480083465576,0.39848512411117554,-0.07614454627037048,0.36032164096832275,0.6235314607620239,-0.03988002613186836,0.34871023893356323,0.5268527269363403,-0.0637211948633194,0.3592207431793213,0.4651460647583008,-0.07890529930591583,0.37727028131484985,0.4073336124420166,-0.08904114365577698,0.3266746997833252,0.6685681343078613,-0.054659344255924225,0.29443997144699097,0.608695924282074,-0.0782109722495079,0.28813600540161133,0.5626553297042847,-0.0891171395778656,0.29344722628593445,0.5149668455123901,-0.09603201597929001
0,0.4174819886684418,0.8463068008422852,5.05712989706808e-07,0.47496500611305237,0.7947536110877991,-0.014096724800765514,0.5047979354858398,0.7021967172622681,-0.017553001642227173,0.5217377543449402,0.6398057341575623,-0.021383395418524742,0.5372321009635925,0.5957168936729431,-0.02543468214571476,0.445893794298172,0.6170335412025452,-0.008688859641551971,0.4795396625995636,0.5448132753372192,-0.03189965337514877,0.5070679187774658,0.501546323299408,-0.05135061591863632,0.5347899198532104,0.4679839611053467,-0.06425119191408157,0.40548864006996155,0.609230101108551,-0.01509963907301426,0.4232233762741089,0.5220328569412231,-0.034501224756240845,0.4513791501522064,0.47091132402420044,-0.0473763607442379,0.48216092586517334,0.43113240599632263,-0.0556313581764698,0.3674442172050476,0.6247824430465698,-0.025841902941465378,0.365293025970459,0.5330523252487183,-0.04756114259362221,0.38383597135543823,0.47875741124153137,-0.06085070222616196,0.4113273322582245,0.4315284490585327,-0.06918018311262131,0.33262473344802856,0.6621735692024231,-0.03807981312274933,0.3041982650756836,0.60804682970047,-0.059658024460077286,0.3086684048175812,0.5671582221984863,-0.07016689330339432,0.32829463481903076,0.528048038482666,-0.0765848383307457
0,0.4040681719779968,0.7429488301277161,5.805356408927764e-07,0.4729854166507721,0.7259143590927124,-0.016921455040574074,0.5260666608810425,0.6631096601486206,-0.024968963116407394,0.5601392388343811,0.6123961210250854,-0.0330328531563282,0.5933336019515991,0.5762414336204529,-0.04369177296757698,0.49876296520233154,0.5807211399078369,-0.02841949090361595,0.5465401411056519,0.5359823703765869,-0.05579367280006409,0.5812347531318665,0.5175263285636902,-0.07593876868486404,0.6182997226715088,0.5078192949295044,-0.08911442011594772,0.4588719308376312,0.5629531741142273,-0.03574325516819954,0.48667657375335693,0.5051562190055847,-0.060068827122449875,0.5184779167175293,0.4826374650001526,-0.07561299949884415,0.5551786422729492,0.46939846873283386,-0.08629658818244934,0.41358664631843567,0.5687204003334045,-0.04589206725358963,0.4244801998138428,0.5043018460273743,-0.07355406880378723,0.448646605014801,0.4749199151992798,-0.08863820880651474,0.4835852384567261,0.45312899351119995,-0.0984535738825798,0.36565351486206055,0.5933392643928528,-0.05695125088095665,0.35241201519966125,0.5494405031204224,-0.08398997783660889,0.3629743456840515,0.5339041948318481,-0.09516212344169617,0.38485953211784363,0.5257201194763184,-0.10174420475959778
0,0.38480547070503235,0.5874942541122437,4.312834676056809e-07,0.4549621641635895,0.5917688608169556,-0.02826293744146824,0.516891360282898,0.5570340156555176,-0.04601828008890152,0.5597925186157227,0.520301878452301,-0.06251759827136993,0.6035937070846558,0.5001424551010132,-0.08326204121112823,0.4945782423019409,0.4763239324092865,-0.05825769156217575,0.5364818572998047,0.451384037733078,-0.09702008962631226,0.5674362182617188,0.46036821603775024,-0.12703491747379303,0.5986779928207397,0.4839950203895569,-0.1481470912694931,0.45503097772598267,0.46146160364151,-0.0656178817152977,0.4752727746963501,0.4254731833934784,-0.10522112995386124,0.499860018491745,0.4381122887134552,-0.1341448873281479,0.5254403948783875,0.46384933590888977,-0.15609532594680786,0.40897130966186523,0.46414119005203247,-0.07508886605501175,0.4156004786491394,0.4184753894805908,-0.11493904888629913,0.4335329532623291,0.4210039973258972,-0.1391613632440567,0.45656049251556396,0.43985849618911743,-0.15661737322807312,0.3590563237667084,0.4786936640739441,-0.0859093889594078,0.3435383439064026,0.4408957362174988,-0.12224557250738144,0.34887436032295227,0.4397194981575012,-0.14090105891227722,0.3631479740142822,0.45316681265830994,-0.15429717302322388
0,0.35873520374298096,0.5517938137054443,4.709383745193918e-07,0.43822622299194336,0.5546432733535767,-0.00738386157900095,0.5139511823654175,0.5481030344963074,-0.01920824684202671,0.5687584280967712,0.5417323112487793,-0.03284888342022896,0.6181092262268066,0.5281029343605042,-0.051858287304639816,0.49934688210487366,0.48605284094810486,-0.04842231795191765,0.5587838292121887,0.5474275350570679,-0.08213211596012115,0.5915806293487549,0.5895100831985474,-0.10360255837440491,0.6172841787338257,0.6379742622375488,-0.11855281889438629,0.4549463987350464,0.4843046963214874,-0.064845509827137,0.49786514043807983,0.5612192749977112,-0.10034417361021042,0.5207430124282837,0.6112999320030212,-0.1191667690873146,0.5372632145881653,0.6590269804000854,-0.13444221019744873,0.40441906452178955,0.5010827779769897,-0.08156750351190567,0.4344141483306885,0.565093457698822,-0.12140907347202301,0.4496467411518097,0.610178530216217,-0.13906340301036835,0.46367311477661133,0.6495692729949951,-0.15071167051792145,0.35863590240478516,0.526540994644165,-0.09747295081615448,0.35217612981796265,0.5691908597946167,-0.13538749516010284,0.35740888118743896,0.6061161756515503,-0.15241792798042297,0.3671984374523163,0.6423965692520142,-0.16302390396595
0,0.3543601334095001,0.5318317413330078,9.114748991123633e-07,0.4279106557369232,0.5452860593795776,-0.019548336043953896,0.5036922693252563,0.5823501348495483,-0.03996250405907631,0.5625032186508179,0.6006831526756287,-0.05581612139940262,0.6141434907913208,0.5901288986206055,-0.07316447794437408,0.48617541790008545,0.5988795757293701,-0.08867290616035461,0.5457828640937805,0.7007579207420349,-0.1254042685031891,0.5816758871078491,0.766673743724823,-0.1430269032716751,0.6121799945831299,0.8203235268592834,-0.1547405868768692,0.43705159425735474,0.6163844466209412,-0.09864676743745804,0.4745721220970154,0.7335014939308167,-0.13828466832637787,0.5007032155990601,0.8174458742141724,-0.15604683756828308,0.5206717252731323,0.883955717086792,-0.168399378657341,0.382995069026947,0.6314882636070251,-0.1059410572052002,0.3991152048110962,0.7443532943725586,-0.1472383588552475,0.41836774349212646,0.828618586063385,-0.16655296087265015,0.43588724732398987,0.8961342573165894,-0.17859594523906708,0.33212554454803467,0.6431807279586792,-0.11204278469085693,0.32299941778182983,0.7407671213150024,-0.1534319669008255,0.3134264349937439,0.8023901581764221,-0.16924527287483215,0.30540013313293457,0.8539788126945496,-0.17784598469734192
